name,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_min_rail_distance,beta_min_park_distance,beta_min_pier_distance,beta_population_density,se_Intercept,se_min_rail_distance,se_min_park_distance,se_min_pier_distance,se_population_density,t_Intercept,t_min_rail_distance,t_min_park_distance,t_min_pier_distance,t_population_density,p_Intercept,p_min_rail_distance,p_min_park_distance,p_min_pier_distance,p_population_density,sumW
"Malet Street, Bloomsbury",-0.130431727,51.52168078,-0.008950802065399813,-0.04737586417477327,-0.17864706951010842,0.16969626744470862,0.15905130431785844,0.08809762669825465,3.9967860152268685e-05,-0.15251324405722722,0.026919924444415107,0.06448364075233216,-0.012817209519136143,0.009380667327555475,0.4342838373370237,0.5664077224994332,0.3966887321427174,0.4430362439868595,0.17217864882200248,-0.35118332976060107,0.047527467184987134,0.16255475774172676,-0.02893038592913925,0.054482175297200564,0.7255446880511682,0.962104881978114,0.870910685837271,0.9769274365116389,0.9565648191697065,22.429195310083003
"Scala Street, Fitzrovia",-0.136039674,51.51991453,-0.34734706265042053,-0.3172495228774773,-0.19203286095530067,-0.15531420169511986,0.04521826959597527,0.1435618375407773,6.185404763205446e-05,-0.17151710149478222,0.05457502017099116,-0.039813485134538945,-0.015195394670360197,-0.01306593511921561,0.39472162815017836,0.482568356120083,0.4517790343575409,0.38358434623155213,0.19865647565576847,-0.4345267379914782,0.11309282815347022,-0.08812601317623404,-0.039614219974418455,-0.06577150367781735,0.6640249433497654,0.9099857653889911,0.9297989116917389,0.9684107244847786,0.9475764262357355,21.062834710024713
"Belgrove Street , King's Cross",-0.123616824,51.52994371,0.2558810540446164,0.33194584669245225,-0.18818072991371615,0.44406178395833257,0.09131998073411211,0.12707861011641433,0.00043083183261350094,-0.1767352532457517,0.012479950033151156,0.0438354159161649,-0.0005680913091466568,-0.022478103580644237,0.39177842884502967,0.5503490081694768,0.313744111811705,0.5036212494921163,0.15091791517243297,-0.45111022004649576,0.022676428680521988,0.13971709512901692,-0.001128012985392408,-0.14894257951391407,0.6520342234794998,0.9819141189708972,0.8889192207813768,0.9991002615409073,0.8816370501768496,23.2407680159328
"Great Russell Street, Bloomsbury",-0.127854211,51.51772703,-0.288495539070417,-0.430988584468156,-0.1990671976417229,-0.08942834142869407,0.3311378339410139,0.14854914747372208,2.1468423173381602e-05,-0.17358270493524974,-0.06111279802309903,0.18785291318248454,-0.13828648546882732,-0.0014616308458292038,0.40739528341736214,0.6305793693308205,0.4568188442145359,0.5631064661188367,0.21506034728763804,-0.4260793190318317,-0.09691531470170484,0.4112197111865708,-0.24557786811072357,-0.006796375362838542,0.6701664062100916,0.922818289900512,0.6810232460976464,0.8060729684542149,0.9945790389482704,18.908713180943643
"Cartwright Gardens , Bloomsbury",-0.125979294,51.52635795,-0.09722808743540523,-0.07009914772713847,-0.17001885930033256,0.07279077186492733,0.10166231639416815,0.07452435335576713,6.0397599217690305e-06,-0.20153371279329746,-0.06609497106275698,0.11802178045805632,-0.13711880779763938,-0.005027384794852936,0.5026226499239601,0.7995829999556829,0.4226047453827308,0.7627191813469275,0.1563481152098256,-0.4009642478781781,-0.08266180129695143,0.27927225557103064,-0.17977626779425396,-0.03215507131701574,0.6885551431906769,0.9341414514777393,0.7801091769118157,0.8573744336562752,0.9743565280442344,21.580447363338198
"Hatton Wall, Holborn",-0.109006325,51.521661200000004,-0.24435689638541425,-0.21735669253571338,-0.20225647013172274,-0.04210042625369151,0.3001603611538015,0.10100398709997899,2.9019823908305787e-06,-0.1907808830361544,0.03417510161797278,0.09720612107968522,-0.054229352854872306,0.04047070207899998,0.2810126316232708,0.5848285959672844,0.29981449953732214,0.5023779044791179,0.15338736664757457,-0.6789050084122829,0.0584360988050669,0.32422088067686866,-0.10794533830284415,0.263846384246143,0.49739739415468887,0.9534160763100153,0.7458568551596656,0.9140665307043732,0.7919672742742432,17.240966809252594
"Drury Lane, Covent Garden",-0.12221963,51.51477076,-0.12665384922540704,-0.18396219473495,-0.20891813972054973,0.0822642904951427,0.647163253306317,0.25833524032714505,4.163800174278741e-05,-0.14400288226048505,-0.2743770903207812,0.22263193757012123,0.0068008617246820184,0.022071409485022203,0.4847582031493287,1.1138759157184872,0.5024554808140792,1.1436888457471825,0.3137098519972052,-0.2970612592524304,-0.24632644125696787,0.4430878875266971,0.005946426556463399,0.07035612475829683,0.7664980278108696,0.8054936937349013,0.6578237790528978,0.9952569710616466,0.9439280627731315,21.38939739040875
"Taviton Street, Bloomsbury",-0.13116108699999998,51.52505093,-0.20021825370041155,-0.21888121705275915,-0.21003865302904484,0.009820399328633295,0.10342591252489468,0.09219381428304234,1.4134244645116064e-07,-0.09666780211846618,0.1452883722579279,0.02073505721369271,0.11454897447165238,0.007268265037894372,0.5064982952049571,0.6864477236807107,0.37580212507315547,0.48751083992771577,0.1618066879240787,-0.19085513817840008,0.21165249333029512,0.0551754655715593,0.2349670306585117,0.044919435229430774,0.8486882489474306,0.832432881272476,0.956012660670126,0.814295366061868,0.9641829057747187,22.506519103408703
"Drummond Street , Euston",-0.13605286,51.527326,-0.24435689638541425,-0.4785228407265227,-0.20347864425195525,-0.040878252133459,0.2840722748979849,0.1817785155725707,5.944074328076567e-06,-0.12620048896628652,0.14070124365707876,-0.06808067975305308,0.10525918696604689,0.003983752828925596,0.45092348572805413,0.5919751390130333,0.34413745881841545,0.4193823020965122,0.17023233426991904,-0.27987118205325934,0.23768100108335966,-0.19782990200138584,0.25098623961919986,0.023401857502635126,0.7796497855878289,0.8121903043238282,0.8432291710996727,0.8018901789058548,0.9813356478714648,20.754991642145907
"Lansdowne Drive, Hackney Central",-0.062806212,51.539834,-0.288495539070417,-0.43958077977994425,0.019701896409776598,-0.30819743548019357,0.2660463130559389,0.15764013998737034,0.0002764574679229227,-0.049258691461635126,0.1559105361258276,-0.08713984283706878,-0.0991548616010539,0.04111105454411791,0.3638856036030882,0.6109048841712827,0.285970564145165,0.5130181959688597,0.19573913177057126,-0.1353686185270592,0.25521245641590595,-0.30471612733132447,-0.19327747510747673,0.21002981964947504,0.8923550052787464,0.7986256060575763,0.7606628244494991,0.846791471829114,0.8336986908717751,20.056976429609957
